 Number of Inputs | Biggest Input   | Transaction Value | Transaction Fee | Transaction ID 
 1                | 45350.7709983   | 45350.7709983     | 0.0005          | be22806eaf9e5910aec0f0f26ad3e09b563a8baaf8dae9cb04ca731c23d0c4f4 
 1                | 45360.7714983   | 45360.7714983     | 0.0005          | bb79535cd10cd5fe6f143c9e711ba270332828ca595b4c70809ea9c280ca09f8 
 1                | 45380.7719983   | 45380.7719983     | 0.0005          | dde5813961b12648186443244ab2496fe3c2979c1141ed9d742301673482e4db 
 1                | 45400.7724983   | 45400.7724983     | 0.0005          | 151275132e4f32259c9b2cba3c5d992185d138bb0f43886040601b72b75fcca7 
 1                | 45401.3129983   | 45401.3129983     | 0.0005          | 121700517f74c28f439bdde83e7681c2e251c0d43264d551d19369897a6a2671 
 1                | 45421.3129983   | 45421.3129983     | 0               | 7b606ca7a05ef669527da5202b080ced457fe354949126aa4a7ce17f95660737 
 1                | 45426.4734983   | 45426.4734983     | 0.0005          | 13f4388e0054739549b71a96447d8f498ab2528dfc0e15efe98adeb7d9d219f6 
 1                | 45441.5439983   | 45441.5439983     | 0.0005          | 8eb4c04ace5c61aa4504dd4731ef30f07b9ca2480ca5e4b642f46415a780743d 
 1                | 45441.5944983   | 45441.5944983     | 0.0005          | 9c7b742cf090533fc3fb9b07c35ed54a2eb9e26d2aa98ddcc6dd65ef8202cd62 
 1                | 45441.7544983   | 45441.7544983     | 0               | 87a67757993b10acf3aaf38a7d278f0db44c3850f24e6134bd44a5cedb34e8f2 
 1                | 45483.4949983   | 45483.4949983     | 0.0005          | 1d1fca832bdfc6dd92378c8b2b02b19999b00a8eb140a6ad39a1e55ae87a155a 
 1                | 45493.0454983   | 45493.0454983     | 0.0005          | cc168b6be2be5493782096205d4badbc006471d17839cece2d39c3c659a637a5 
 1                | 45500.1059983   | 45500.1059983     | 0.0005          | 71754864dbd08430cfeb6ad34a6313aee1654db12a031c39c99443c785dddf5e 
 1                | 45503.5297083   | 45503.5297083     | 0.0005          | 123178a5e56448b5ba0c9e2dce9d2cb87f9e5aeacc6f5a1823f2973a6a61d423 
 1                | 45505.3902083   | 45505.3902083     | 0.0005          | 2cbe91c6cc251fc90aa63954663675f0e760316337c37dc5b87390916d615644 
 1                | 45516.6758083   | 45516.6758083     | 0.0005          | 766a3bb4fb268680e319049a0a6fc5ba3d6e1897be52f6bd48b5a3e6570f89f0 
 1                | 45521.5937483   | 45521.5937483     | 0.0005          | 936919090c9369a3d91db30ef6dc12b566105870120797299fd4765ca148480c 
 1                | 45533.2665483   | 45533.2665483     | 0.0005          | 7a5072d3c29b0a8c45da387265c54c09463e17ff1b6a58cc074bf810f6d2888c 
 1                | 45536.0883283   | 45536.0883283     | 0.0005          | 2922ef9ff10296b815dcb79884a25d023ea51ce4a03d86c602103fd7e70afbad 
 1                | 45537.3181883   | 45537.3181883     | 0.0005          | 4a9b88287cfd9e8c180fae9e4ada3fa199860c0c23c2a6d82b82f9cd936325f2 
 1                | 45540.2367683   | 45540.2367683     | 0.0005          | 5445eb52382f5a8c4e8b79e1896d05e0235276e1352179ecdd27285d5e648fa4 
 1                | 45624.7372683   | 45624.7372683     | 0.0005          | 02b51922e4bb6b3625f3829370a5215f397db1bee3567f41e2ba687f46fccfcb 
 1                | 45626.6613683   | 45626.6613683     | 0.0005          | d2f1c0fc8b7eca2c2abfeb7133f2ee0a03a710dbd403bc9814e1b40b65db31fd 
 1                | 45627.5000683   | 45627.5000683     | 0.0005          | 80430d2ae438ef1b3a73624de15ec9f40ea9948dcce3c018dfafdce457323400 
 1                | 45629.4901683   | 45629.4901683     | 0.0005          | 4d804106f2d11a8fa7a26d410b8436c890b449c1b38880e8a770a5c4ab2f8f75 
 1                | 45634.3106683   | 45634.3106683     | 0.0005          | d2c2c20d6d2697a51cda38f8fa166b561dc110c947ec13c6fea2dfaff3651622 
 1                | 45661.5323683   | 45661.5323683     | 0.0005          | c3178e8dcf677a8bd7c71caf0630f0ce618d6c0e1dd6b5a677c64e0361585356 
 1                | 45685.6874683   | 45685.6874683     | 0.0005          | b45bc3f6d3ef57c2a535fffc409b9d92400fd2768918ad390b3d1fe030be9e1a 
 1                | 45690.7679683   | 45690.7679683     | 0.0005          | ff65aa048a65d9f56fae2ce10ba5dacab7fd94e4ae5e058e034127f0a4712094 
 1                | 45760.7084683   | 45760.7084683     | 0.0005          | a7cdd53778fcc58ee860069473c3be1ef735ce9fbb5a05d92bf626534c86cd4e 
 1                | 45822.1889683   | 45822.1889683     | 0.0005          | 29a2cc1e31d318a1b30ce629d0e17d552d09a7f57e40d92b33c48f68b5afb47a 
 1                | 45822.2094683   | 45822.2094683     | 0.0005          | ea328f0685fe5ebd595b2754d5e7def6b54339c9965ac92ca904239619af89b7 
 1                | 45824.2799683   | 45824.2799683     | 0.0005          | b1d3612c1e9c3f4772058cbbc51cad70b457eed1dc7422322a023b64737622b9 
 1                | 45824.3404683   | 45824.3404683     | 0.0005          | 76a6299ca492cc8466a100c346d9b89a33154a00fb19c67c21ec71b99cddab3f 
 1                | 45877.3409683   | 45877.3409683     | 0.0005          | aec28e28f9e6116f1e68d22aa4f45e535ca34774e734045e5de91bbe8a1d651b 
 1                | 45900.3414683   | 45900.3414683     | 0.0005          | eb84aa8bb9e814391189a34b417993993308c19a5a0d455ad08739ee18489d54 
 1                | 45905.4514683   | 45905.4514683     | 0               | 88edb97123f0dadb893dff3ecff7e2ef476b9eefee54fb4034855c378c1baff4 
 1                | 45907.0669683   | 45907.0669683     | 0.0005          | b1d19d478ef510eeac8c18d5ca0353ba94faa19e5956bbc73fc0a4993798070e 
 1                | 45919.0674683   | 45919.0674683     | 0.0005          | 77a6f3c168a1670d17ce1d6bd76cc6bf48d1a9235c2907b0e65f15f8fb6edf72 
 1                | 45939.0679683   | 45939.0679683     | 0.0005          | 4f34385b8e36bda80af341d1c5d0e5625b415145caa0d931998362ddc97b8b38 
 1                | 45959.0684683   | 45959.0684683     | 0.0005          | a43fa023daebb5362ed63cfa973324d79833fc929ccc2c7a1ae1e13deff1c374 
 1                | 45979.0684683   | 45979.0684683     | 0               | 58469a7fc942155c0d3cf3622e71c172cd99ec957d58eafa9270547e962de6f4 
 1                | 45982.5278883   | 45982.5278883     | 0               | 48cc1e1ac92f074cba756dc6fa2ee0499bfc4f827d2b3809e8c2ee58f92218b0 
 1                | 46027.5283883   | 46027.5283883     | 0.0005          | 736d9a71f1f574fdacebd7a8157b2318b033167554ba97dc1a4768036ba0a12a 
 1                | 46029.0831183   | 46029.0831183     | 0.0005          | d393bf0a38e1149875f247e9a52b6f2806617a0e9221d660151561fb048ce8a4 
 1                | 46031.5530283   | 46031.5530283     | 0.0005          | 8c50964868e5886df44218662aaaa321b29cfa6a1ca68010977b88464515871b 
 1                | 46032.8530283   | 46032.8530283     | 0               | 05273e566c201952b840f91c390c4bf59263cab850fa76d1f356c9c1cae46b11 
 1                | 46034.5535283   | 46034.5535283     | 0.0005          | fd69a1e4c6d291c79c8482b8d497d189f532aee3f77aa978b1b195598a956146 
 1                | 46078.2640283   | 46078.2640283     | 0.0005          | ebb5545fae366900bc2e7437e90143cd916f5de58daa5a432774da3e523dbbbc 
 1                | 46164.1645283   | 46164.1645283     | 0.0005          | 232bf4ba5a9e0efdbd92af0d55410c4703febfabf5c3eb368c4124d9f49de551 
 1                | 46183.8943283   | 46183.8943283     | 0.0005          | 824b569bd0c8060025a8454ad8e47a076d4a381c207339d50d5c772f7a9f9db0 
 1                | 46187.0878383   | 46187.0878383     | 0.0005          | f827829390345f591d57618b182f4cd4823c6cc40ef4926e515a9a0656090c23 
 1                | 46190.3000883   | 46190.3000883     | 0.0005          | c455e7da16b4aea525df5b9c8dd9671a82f146995344b5a8fa2efc01ee81f129 
 1                | 46190.8203803   | 46190.8203803     | 0.0005          | 317ef83ae55c5b2c71e4c7715fa1f212c60a49fb98dcb0cad53a87aff021778f 
 1                | 46378.2508803   | 46378.2508803     | 0.0005          | 3ab8a14f6a14be6e3cf11b009b2f5b55f27a80c8bcaf8e383c7380007802dbb4 
 1                | 46380.5202803   | 46380.5202803     | 0.0005          | 4b23d9430073fb470ffcbf279ab54261ef78b055aa336598f7389208bd4a3fd1 
 1                | 46380.8879803   | 46380.8879803     | 0.0005          | 130b9cacf84acd5bf4186c23e4943d193b4bf033e2746b59a5d7120991317fbe 
 1                | 46382.2884803   | 46382.2884803     | 0.0005          | e635a65cd05b3e901d36b3ec2af429b476023b30977fac55e33cad053d85e058 
 1                | 46511.1289803   | 46511.1289803     | 0.0005          | 56282f554fa07beb009526ccb6237a4f73c6b5b945922b2d7d8d0fd2cf135830 
 1                | 46515.1894803   | 46515.1894803     | 0.0005          | 754bcd6fbfd4e87651504413e831f60f9396b6db136ae0553f7d7caba05d93cb 
 1                | 46525.5099803   | 46525.5099803     | 0.0005          | 06635235073721bcd65420cc9c65c5a432ff9a5a687595f6c31fc39fa235a436 
 1                | 46533.5004803   | 46533.5004803     | 0.0005          | 40b1a930a0bce4b9972c5a60feccb40dca010d11e36e7f1307335a5dd24ed2d2 
 1                | 46539.8409803   | 46539.8409803     | 0.0005          | 5d082adce889cd00b397cdf0fb2d9c6b0d94ad43719a27444915763fa6dcbd68 
 1                | 46571.8414803   | 46571.8414803     | 0.0005          | fbed9b2266ca8104dbc3a0df7a4317ec79e17574ee63864145515895c702c15f 
 1                | 46591.8419803   | 46591.8419803     | 0.0005          | a42b13c21ff27cac7c14767d0a62ba61e1f3bda5654cf2e88e35f77a7c384141 
 1                | 46599.0058403   | 46599.0058403     | 0.0005          | e45c31ca2b4751aacf6400137ea4526fd6f9f57595843aab723ef64bf0b60b03 
 1                | 46609.2623403   | 46609.2623403     | 0.0005          | ab1c62adcff995b7ff2d8e0ae45651c0e7487df8b09a294a7030f75bc081a321 
 1                | 46619.3593403   | 46619.3593403     | 0.0005          | fb32a3682b0fe5931109a0b58a1a29c1bf13fe260833efc3f7da12666913e7a7 
 1                | 46624.6495303   | 46624.6495303     | 0.0005          | 28a512e494c9ac589c4921e9f42f1c14ed38eec7422a2bcb81c92dc3fe00f02f 
 1                | 46625.8940803   | 46625.8940803     | 0.0005          | 8f520013d70b7db1695415698da2f0445baf7d937a4416b69ce1daf395db2612 
 1                | 46633.4679803   | 46633.4679803     | 0.0005          | 5877bb6df492c7f1249c11ff5045797769104c436c524c296836c0509879685b 
 1                | 46640.9240803   | 46640.9240803     | 0.0005          | 99aba5394622edd7db00a006e886641dd09217ac4d58a5fe376b3d1c619a1be2 
 1                | 46655.9240803   | 46655.9240803     | 0               | 2551532c78b3c0de8b8d941d2d9a38e09ae6a3fccd421e4fa0f4aeda065a02ea 
 1                | 46670.6245803   | 46670.6245803     | 0.0005          | ad26f4f88f999c0560b30abe27fa0a8701d2f80205786d99f2ceb67caff6f7c1 
 1                | 46684.9050803   | 46684.9050803     | 0.0005          | c210771e589ad29f18de9d2cb078d870d997713b1894ebf05e54089aef551560 
 1                | 46688.6175803   | 46688.6175803     | 0.0005          | fe2d9777659f8a994fce8f4547ceb93dbf7fe8c8c870030d8d2134adaa169d62 
 1                | 46692.0589703   | 46692.0589703     | 0.0005          | f25ec06c041de3be8f840644354368e301fd2e12c020a41dbb29e8385e015183 
 1                | 46693.6894703   | 46693.6894703     | 0.0005          | fe34e410469ab834fa070688704e32918072766f5bd30193faf296f87da9f091 
 1                | 46700.0801903   | 46700.0801903     | 0.0005          | c67a3049439245eabbe1fa91a8c54f123ddace4d9a622f42d592dccc055babbe 
 1                | 46702.5941203   | 46702.5941203     | 0.0005          | 4b80cbe487cd6f762f6cf2e3936fc563e30174d67a1f87b989baddb297c02200 
 1                | 46710.5946203   | 46710.5946203     | 0.0005          | 92b09375e8ab7aa50e4395d8bf8e2dae7f577dfcb4692c4923955ac9f9804df7 
 1                | 46728.0726203   | 46728.0726203     | 0.0005          | 1fd855653a0cb7cbb2d3d2d58a055c0cefe4c27f6a636fc5a614f378a01a49a0 
 1                | 46728.1731203   | 46728.1731203     | 0.0005          | 76fcc9636013a9f0196ce098709f093f1e21fad3e30653c33a0673fec529220d 
 1                | 46738.1736203   | 46738.1736203     | 0.0005          | 1625e109090d6ed6b238a33dff00e2c023f3c1b22d5213e57f74c25668f8c3b0 
 1                | 46955.2741203   | 46955.2741203     | 0.0005          | e447c028dc37431919275c0b85bd4c1de3054bd832ed727eff0096d13c09101f 
 1                | 47005.8646203   | 47005.8646203     | 0.0005          | e9349de329c1a2422498172994fa4a73a931ebddfab1ae744206fbfdbe420396 
 1                | 47011.7745903   | 47011.7745903     | 0.0005          | 7b2bd7d1a3e3558f7800e8f8135292ceb83a47d87748374bc171f79b0600356e 
 1                | 47016.9697603   | 47016.9697603     | 0.0005          | 9c1726316c9173bed817e61a99b80cd0873e9d738b23fb8b65ecf54fa820052c 
 1                | 47021.8047803   | 47021.8047803     | 0               | 9230673c0c56d2d1dba8cb771995d4045e6a7a99e6885851140c37dfbaa41766 
 1                | 47026.0554603   | 47026.0554603     | 0.0005          | 3d4e9db9473dbddbbe02ec1d4effbef01bb1b921e41c1cbf45c5cabe591c49e2 
 1                | 47027.6614603   | 47027.6614603     | 0.0005          | 6dd4affb48d137aef50da60ad8ee205c2d7e0d33d8ea16c3b1179ae74f89bbd8 
 1                | 47028.7325703   | 47028.7325703     | 0.0005          | bbec2d6733c9e6e015ddafdc8c8af3b3efc27824fa1cdc4689119b5c34f35655 
 1                | 47041.7130703   | 47041.7130703     | 0.0005          | d2fa14837fd02b6b3a62bd973d3be6a38066ad7860ee69dfa2b9e0b0813626bd 
 1                | 47054.7135703   | 47054.7135703     | 0.0005          | 5420fd5d0c45ebcbcb97a9a0827ccf8c63fc58ed5534cb2182e5cd4ab7bdb953 
 1                | 47059.1340703   | 47059.1340703     | 0.0005          | 0da45ec22b6570e9459ad8f911e0d56bda0e4f52615aad02ca58c175e7f91e34 
 1                | 47071.3914703   | 47071.3914703     | 0.0005          | 3f7fe635f82b74b233a0baaf2b0b6648e1d1bf4c1668fea2192e9c3832e519c3 
 1                | 47082.2419703   | 47082.2419703     | 0.0005          | 23f7b410030424116ace944012f9ef310f2f6516e31a4c4c6928d4d1e987bcfb 
 1                | 47110.8419703   | 47110.8419703     | 0.0005          | 72b28085fe5dc068214f8e7b49e1eb5c1ca79709230f9ced0400fe31d85b67b4 
 1                | 47120.4260703   | 47120.4260703     | 0.0005          | fc8f1d99e01956c09db0a20f294beb856854ab0249765662799fb158907eef21 
 1                | 47185.4265703   | 47185.4265703     | 0.0005          | e7846649a2dc74cb4241351992b21ee50c52910a51578727ab00b6d8ab30bae9 
 1                | 47250.4270703   | 47250.4270703     | 0.0005          | 36b7258a5c6c3e095e37fc5c581c0b3be58e1b0757c4e35b57841d8878906118 
 1                | 47254.4270703   | 47254.4270703     | 0               | 427f38fd287854dd1fe5a8eff269ac289a0ccb949d4be9b2ff9cbac31a106511 
 1                | 47256.7775703   | 47256.7775703     | 0.0005          | 947d4dadcc766da285497fbbb8cd6fc835469b9b3ec11896af1ec3ac7620ab33 
 1                | 47265.6115103   | 47265.6115103     | 0.0005          | 31c6fcd77018737c06d0476dbed86e5d245df228b3320fb0b79aaf861278da7b 
 1                | 47267.0460103   | 47267.0460103     | 0.0005          | 0d7cda9496601a65596efd1d89ba4f829f315600e0c60568f73a2cd8f96120e9 
 1                | 47267.5465103   | 47267.5465103     | 0.0005          | c3cb280998850a07081f65b175bf711f080e30c2a7884593aaf2065f1db08f32 
 1                | 47272.1207003   | 47272.1207003     | 0.0005          | b15bd2148820f1b9af2b379ba495804306d2177d3dbc9eaa6b43587a73f9eb82 
 1                | 47279.2792503   | 47279.2792503     | 0.0005          | 75396e57365f5747fb905120b58cf0547188c0a3352ff526584390303ffa3a2f 
 1                | 47286.5497503   | 47286.5497503     | 0.0005          | af8dc064f4686a51a05e6c0e9268dcdcce830c896107776f4cd14f30306cc213 
 1                | 47291.3106303   | 47291.3106303     | 0.0005          | 31c08abe08b9c1227e51946db908379bb06ca1fc4792a98dee2b16d4dab096d8 
 1                | 47298.7613403   | 47298.7613403     | 0.0005          | cdcedb0e6eb814faf94532c77bbf0654777217ec50e73b8e50d32d0881e3bb9e 
 1                | 47301.3104103   | 47301.3104103     | 0.0005          | 95dad0bb72b7cdb41ecaca0951ddff482a5d0b2aaf7485293a7b1e5e6fa954b0 
 1                | 47386.3109103   | 47386.3109103     | 0.0005          | c00473299d4a714303a355c619e993e0f5b44999733aa9a0e8b621a0c0ed7127 
 1                | 47392.0322903   | 47392.0322903     | 0.0005          | e14c2b2cf6a641505400577fc0979b616e8151583aa036c4e770881bf645f9b0 
 1                | 47395.0955903   | 47395.0955903     | 0.0005          | cb0f5efd4eb27fdc5a3dcc09d4f5246916e354150acc9d27fb39227ca532812f 
 1                | 47395.6660903   | 47395.6660903     | 0.0005          | 7f6a1c4d62fc491604dabd3fe7d2b550d7353344822a14459b553161e672b709 
 1                | 47462.4365903   | 47462.4365903     | 0.0005          | cba822b19db846e230656e1b6c7c863754192c5353877cdb071e77654879c43d 
 1                | 47501.7770903   | 47501.7770903     | 0.0005          | 48579d03ffdfee7bf91468e4f29228bfb3bf9e889a5bb091753b649951370f92 
 1                | 47511.8275903   | 47511.8275903     | 0.0005          | e89c6451d842cddfd0d74a7d76788383cc2f7c0a252e85adfe5ff631a32b9a4a 
 1                | 47515.1079503   | 47515.1079503     | 0.0005          | 0587b15050571b27e6008dfd476e05cd219a59610eac18dc965f18d39dc226c1 
 1                | 47517.8863203   | 47517.8863203     | 0.0005          | 716baedf6f8886d55fd85ac127bf6956785afa13001bc24527e67dd81d7031df 
 1                | 47539.0368203   | 47539.0368203     | 0.0005          | cb53f8c3b67605103806c9711468d19a5344a057c3c13076884b976d0e580476 
 1                | 47541.4926603   | 47541.4926603     | 0.0005          | 1aaaea001fa69ef1f167eff97abf616f5ea06395165f3aaa7aa8c8d78482691c 
 1                | 47548.4628503   | 47548.4628503     | 0.0005          | 3391f7bd56fe0d1c60bf2176aa97dcf2b82c2b95faa6c297dec133215ee318e7 
 1                | 47558.4633503   | 47558.4633503     | 0.0005          | 1d8ce1e00cd9f85e0ea11d1e4532c817fd6a3eb7abf2aab416ae0eada2d5d711 
 1                | 47658.4638503   | 47658.4638503     | 0.0005          | 42edf81676b28177107e272d5ef54bf7bd3f5b8a6e3fdd4e28503910a7815c0c 
 1                | 47662.3892503   | 47662.3892503     | 0.0005          | f1dbfaaa9f0e26ca41692372dc58558502646a3e2406cfaeaef86439d0c29057 
 1                | 47664.4320203   | 47664.4320203     | 0.0005          | e51bf9c02472148c24744fcbd777fcfffb16686980d6ae9fc6bf391464c38a26 
 1                | 47667.9017203   | 47667.9017203     | 0.0005          | d514efb762ebef2330a587f417dfc32b8dcd399112a295e72faf65352d63ce92 
 1                | 47677.7498203   | 47677.7498203     | 0.0005          | 35bac30def33aa4184cad5cd0e0d4dc4b1fbf882793fab683c1fc5dfc671c321 
 1                | 47766.7503203   | 47766.7503203     | 0.0005          | ddcda49d87a2cda70ace10bbd4db0ae985848ee41060c1ca1546af833b1577ba 
 1                | 47907.7508203   | 47907.7508203     | 0.0005          | e3856f2f2f3f0e6215a77b46f07c6864e1e94842b6415123ef5904a7be9a339f 
 1                | 47925.9713203   | 47925.9713203     | 0.0005          | 1d6a07f109765f6e15b704c4b823142ef2c1fd6022d190271934ae1d9c07f0ef 
 1                | 47933.9718203   | 47933.9718203     | 0.0005          | edf2d9b502a85a1217745afbe4df31c24cf7354afb628738ec7df25c66c2d74e 
 1                | 47940.2370903   | 47940.2370903     | 0.0005          | 0e94b97b08b600317112602553c617c9f9f90512171c8ee85805d3b852ff1da6 
 1                | 47943.2375903   | 47943.2375903     | 0.0005          | ffb2813c46c65e93c69d6d41f13bb15fca1b4d4360e565abb9d86ffc13f00171 
 1                | 47953.9050903   | 47953.9050903     | 0.0005          | 1d4c2863f25ec9efd7d5ecb9dc915ac4e48f9929b6080a8cf2fca6e19cffe9fb 
 1                | 47956.4356303   | 47956.4356303     | 0.0005          | b623993794ee46df84564e74c2466eb760b06a0a6c56237fb08d593690c4925f 
 1                | 47964.1361303   | 47964.1361303     | 0.0005          | 5cf60ff1b9fdd473b25cfdc74967103c86e45e738edc3af6cce3a585c2d8ff4c 
 1                | 47979.6366303   | 47979.6366303     | 0.0005          | 311a206ceef5aab1c6caac01eff3cd491f17fa772366bda042c74a6e3ec15476 
 1                | 48029.6371303   | 48029.6371303     | 0.0005          | 8c21bbe2e3b2f7690f3417c83e71efb5776ce703dfd3e9697ebb49704a7ff3ab 
 1                | 48036.5124103   | 48036.5124103     | 0.0005          | 73ba372ab41ef3b889d8c2c1314693acb2674a998734a0871bb0e5f5e8333164 
 1                | 48069.7729103   | 48069.7729103     | 0.0005          | 5a26a333f8ee4061e3831f8762c98dda067e706faebe6101ba4349029c91d852 
 1                | 48070.1734103   | 48070.1734103     | 0.0005          | 12835d8ea454a8099c6f48554ecdd3ff2fc3b5a990436b423a241862f6c72575 
 1                | 48085.6739103   | 48085.6739103     | 0.0005          | 2ece0c13677df1f03052171f289c6a42a27c591ae65adb4c9ab1212e1cc88460 
 1                | 48091.0760303   | 48091.0760303     | 0.0005          | a25206cb98deb64fb2ac603ae83cbfe4643aa2f247eb34683b8d2a38413d6593 
 1                | 48092.5985803   | 48092.5985803     | 0.0005          | 72bd1a109e49b3ef961cf88396cd76b5ba56c557481ba04a45dc4fa931a2f066 
 1                | 48094.7590803   | 48094.7590803     | 0.0005          | 4d2e62cb0418acdffdf6ba4fb8aafafe976954ccb6ceb1c8e6aaa11ad3762840 
 1                | 48099.7595803   | 48099.7595803     | 0.0005          | a18f98304714efdd997a99886c2363b1be642b4d34cf0682ec4967c3b471bd2e 
 1                | 48102.1821803   | 48102.1821803     | 0.0005          | f26bad3ff092f0550e201c5c8dd8144c16ed3cbad0729f45b8bdf9b98e9539b4 
 1                | 48116.0262803   | 48116.0262803     | 0.0005          | 236c1adf0421771eec00a10d939b44f54d71b33418f017ee059048d93a5cadb1 
 1                | 48119.9270803   | 48119.9270803     | 0               | d46cf094694b91ca65b17f6fd12d9b8446da411048b431d1c25205474f7145bf 
 1                | 48120.1975803   | 48120.1975803     | 0.0005          | ec01cb27745cdbba777b4de776ebe6383653b3e96aff8bbf82a042c28af26978 
 1                | 48125.8671503   | 48125.8671503     | 0.0005          | 393cbca010ac4a16901a324b605e54d990dea4f8a132071cad305ff6358715e9 
 1                | 48129.9680703   | 48129.9680703     | 0.0005          | 9bd6cf64cc0f8a94db2f106883d72227957dca8e7ed4d762903bc4246d03e7b7 
 1                | 48145.7593703   | 48145.7593703     | 0.0005          | 6b3f73441edeef7e95252d63c6fc3f860f893b1f89a4d4881bcdaca96a8129f9 
 1                | 48146.1598703   | 48146.1598703     | 0.0005          | c6ea81b93dc9da328b44fd636d1dd89ef3d92c6fc4b5fcf855ade0d246132fb6 
 1                | 48147.9506003   | 48147.9506003     | 0.0005          | 4c85faf88b1816c6fde06da44e75c2a48e2214d511918f284be928b4e4c965e6 
 1                | 48149.0470203   | 48149.0470203     | 0.0005          | 08667ddca83e6393b97f879b5b3f7fad9a1a67c747002894714647b8a81c5f46 
 1                | 48154.0341003   | 48154.0341003     | 0.0005          | 18352a74a39ba8145a8380aa8d58490b18cbd0722d2a4addcf8a9f444ef46e38 
 1                | 48194.0346003   | 48194.0346003     | 0.0005          | 90e7e052f2ed650c2d281b50fbf12ee7c096779a2178644299d718932d7f2749 
 1                | 48194.2658003   | 48194.2658003     | 0.0005          | 934fedc4886d3f93db7b745c96f631b5398521e388c21b20b47213051c851cc2 
 1                | 48194.9089003   | 48194.9089003     | 0.0005          | aee123aa09355161f065db4d98c0bf780c3f8b0bf9830c4fee54bbbfb899912e 
 1                | 48195.3594003   | 48195.3594003     | 0.0005          | dcd20e0ff4b1d1651318f7e0a15286ee28321d8958af82774db3ff91dcb62bfa 
 1                | 48203.3599003   | 48203.3599003     | 0.0005          | f45698a1f2aec7e8090f2b7fb370ce631d9b3b21080984c8c58662cbe0573c96 
 1                | 48225.7430003   | 48225.7430003     | 0.0005          | 3d1e00b570009ec6509b68b2292f05923f8d98f3698a3eec7d3905dba13bda41 
 1                | 48247.9630003   | 48247.9630003     | 0.0005          | 0b5c2a0f48881160566f2d8f46bffdee824a2a08b677688d489980c7fbe4b194 
 1                | 48256.3695003   | 48256.3695003     | 0.0005          | 09b71b7793459e585690a7b24e94daab58a69b5ba3d1b4ef575d2e719702cbda 
 1                | 48263.6314503   | 48263.6314503     | 0.0005          | e560d3ab354cf972926bc47a8d9c6fad96dab4fe2520a5adfe48ad0b896dd67e 
 1                | 48271.5537903   | 48271.5537903     | 0.0005          | e2efa016acd565818662208ca2836cbb960ed1c23f9ed9ab3ab10839a94e5ee6 
 1                | 48356.5542903   | 48356.5542903     | 0.0005          | 032f053ce03e3692629d4b75251e3bc2848a36c8bf919559ca832c242aecb953 
 1                | 48359.0417503   | 48359.0417503     | 0.0005          | 83f6ad740de5a974f5ed13d1145d8eda325088292aa5e1e53c535b20da6d5aa4 
 1                | 48361.5110803   | 48361.5110803     | 0.0005          | cd41d678ff2d9af0a3c48a0d20a44dbf6b00395ed966df6f699eea545b092af4 
 1                | 48362.4455803   | 48362.4455803     | 0.0005          | ff827dcd450b32b22c62a81d7ac06110e59311c79b899983ff08ffd0f46c72e5 
 1                | 48363.2529083   | 48363.2529083     | 0.0005          | 6e5ead21250342dd1b8586071d1148bd9c85d3a6cdf2d22fff420ba9817f367a 
 1                | 48364.1336133   | 48364.1336133     | 0.0005          | 6da3dee57f95b52972efeabc416645ce4c36b1bdbc8ffb987cccb0be7c1db474 
 1                | 48364.7441133   | 48364.7441133     | 0.0005          | ad1236fdc6c2537913fa603051dc1d3858b3eb923a3dcf60190fac4e67ccd1b8 
 1                | 48368.3346133   | 48368.3346133     | 0.0005          | 0cf8d2514096bb021668c5f41b6d69532422f4082926dd67e0025a6f83164b82 
 1                | 48370.7768133   | 48370.7768133     | 0.0005          | 0a1fe6182d75be0ecd364aee185947440f4ee5f63eb383f1ef99b238114be991 
 1                | 48371.5752753   | 48371.5752753     | 0.0005          | dbdf52565289110c2e3464ec7268bd891f4be4c358be6ef1640c33d72503ad22 
 1                | 48372.4463073   | 48372.4463073     | 0.0005          | 17406d9c43ae8eed0c34643a13c1f6e4283c433cd38c7606178e7d20007bb288 
 1                | 48373.2468073   | 48373.2468073     | 0.0005          | b939466924605a9626a98b7ebe651dc0374ef968ca1c33847c3fc887533b9752 
 1                | 48373.5173073   | 48373.5173073     | 0.0005          | 9bf8904a016c9b07fca7b8d7845035fd2d384514086ca7154e172f09a8c7ef21 
 1                | 48373.9073073   | 48373.9073073     | 0               | 2807657c40e0e04c35ece5544c06f5de1b6fea7e8864fa418df01d109d06d2f3 
 1                | 48377.8572573   | 48377.8572573     | 0.0005          | beb8a1ed67366cab4b2f471724b9c33015b698af246d143f0e8b568386dd7f87 
 1                | 48387.5271073   | 48387.5271073     | 0.0005          | 498c0ecc400bbcbf080718e454cf670a72116406026e4599fd56af51e3f2f853 
 1                | 48392.6076573   | 48392.6076573     | 0.0005          | 8f883516689176bd09a9870fa72e403999b77ddbf19a382f80e1a1d4a0c02aa1 
 1                | 48395.3302973   | 48395.3302973     | 0.0005          | 6bc1224ee9c56812f7d2994cf328e9ecc8d4668e678cb7708e9ed5f8b02bb831 
 1                | 48406.9319973   | 48406.9319973     | 0.0005          | 1b4d8581495d07ed1d956b121b6c74ff6a286db02b747ad68485dad5f4515291 
 1                | 48413.0274973   | 48413.0274973     | 0.0005          | 7f1d20ac37b06ae05a30d4f460ed309063dd795ccc85abf6800ae7a2cf86dd80 
